filename,frame_index,marker_count,charuco_count,blur,mean_brightness,overexposed_ratio,underexposed_ratio,center_x,center_y,min_x,max_x,min_y,max_y,coverage_area,detected
frame_000036.jpg,36,13,14,112.06964045246033,130.4721344521605,0.11023533950617284,2.4112654320987654e-06,0.748683512210846,0.3276332914829254,0.4535510838031769,0.8624363541603088,0.11048265546560287,0.5721561908721924,0.18877150834145628,1
frame_000037.jpg,37,11,11,112.22788543629915,130.47282407407408,0.11036844135802469,4.822530864197531e-06,0.7678415179252625,0.3741585910320282,0.4535771608352661,0.8624082803726196,0.13228532671928406,0.5722312927246094,0.17986360181789962,1
frame_000038.jpg,38,10,10,122.76491459224904,130.4243007330247,0.11018952546296296,3.858024691358025e-06,0.7670218348503113,0.39834555983543396,0.4535669982433319,0.8624476790428162,0.15349465608596802,0.5721164345741272,0.17116635778572942,1
frame_000039.jpg,39,11,11,112.14577528758784,130.45984182098766,0.11029079861111112,2.8935185185185184e-06,0.7392728924751282,0.38419532775878906,0.453595370054245,0.862493097782135,0.15331284701824188,0.5720461010932922,0.17121907611539333,1
frame_000040.jpg,40,11,11,111.68997654725844,130.45504147376542,0.11028211805555556,4.822530864197531e-06,0.7618087530136108,0.38435205817222595,0.4535433053970337,0.8624631762504578,0.15340261161327362,0.5721156597137451,0.17122008555388835,1
frame_000041.jpg,41,10,10,122.19475088520139,130.40452883873456,0.11014998070987654,4.340277777777778e-06,0.7670271992683411,0.3983207046985626,0.45355159044265747,0.8624591827392578,0.1533135026693344,0.572158694267273,0.1712689788413213,1
frame_000042.jpg,42,11,11,111.9880464548891,130.42939139660493,0.11022328317901235,6.26929012345679e-06,0.7618082165718079,0.38432660698890686,0.4535771608352661,0.8624378442764282,0.1534453183412552,0.5720911026000977,0.17116780147183164,1
frame_000043.jpg,43,11,12,111.720872692869,130.4226745756173,0.1101953125,3.375771604938272e-06,0.7515197396278381,0.36022719740867615,0.45352691411972046,0.8625003695487976,0.11604057997465134,0.5720838904380798,0.18650960850554377,1
frame_000044.jpg,44,12,14,121.57507943809566,130.37290605709876,0.11012490354938272,4.822530864197531e-06,0.7261320948600769,0.38641485571861267,0.4535391926765442,0.862464189529419,0.11607115715742111,0.5721131563186646,0.18648697307179019,1
frame_000045.jpg,45,12,11,123.7879511289055,130.3354870756173,0.11007282021604939,9.162808641975309e-06,0.6825066804885864,0.4425961673259735,0.45361328125,0.8624503016471863,0.24297761917114258,0.5719634890556335,0.1345016027963517,1
frame_000046.jpg,46,13,13,124.19962335363574,130.32615933641975,0.11006076388888889,6.26929012345679e-06,0.7328829169273376,0.40883004665374756,0.45352837443351746,0.8624621033668518,0.1533985137939453,0.5720567107200623,0.17120345761750322,1
frame_000047.jpg,47,11,11,146.7315019671898,130.276807966821,0.11009693287037037,1.1574074074074073e-05,0.7618128061294556,0.38436856865882874,0.4535568058490753,0.862408459186554,0.15357106924057007,0.5721228122711182,0.1711255721453231,1
frame_000048.jpg,48,11,12,120.66467670461581,130.3119989390432,0.11023341049382716,7.71604938271605e-06,0.756164014339447,0.4113749563694,0.5292752385139465,0.8624671101570129,0.1534673124551773,0.5719406008720398,0.13943189820024315,1
frame_000049.jpg,49,10,12,120.5731319840124,130.3056037808642,0.1102199074074074,7.2337962962962966e-06,0.7652424573898315,0.3744960427284241,0.6182873845100403,0.8624308109283447,0.11597009003162384,0.5720796585083008,0.11135615287007017,1
frame_000050.jpg,50,11,13,130.00597000764213,130.2672014853395,0.11009403935185186,1.3020833333333334e-05,0.7709781527519226,0.35746029019355774,0.6182224154472351,0.8623862862586975,0.11595778912305832,0.5722132325172424,0.11140109513792407,1
frame_000051.jpg,51,10,10,115.68012971798107,130.28296296296296,0.11010320216049382,7.2337962962962966e-06,0.7926397919654846,0.3849800229072571,0.7097269892692566,0.8624294400215149,0.1535799354314804,0.572113037109375,0.06391103034715861,1
frame_000052.jpg,52,10,11,115.51045022403835,130.2819034529321,0.11008969907407408,8.680555555555556e-06,0.7785840630531311,0.358614981174469,0.7021569013595581,0.8624033331871033,0.11595359444618225,0.572162926197052,0.07310591757950569,1
frame_000053.jpg,53,10,10,123.28842888951975,130.24026813271604,0.11000771604938271,6.751543209876544e-06,0.7926353812217712,0.3849991261959076,0.7097604870796204,0.862442135810852,0.15358416736125946,0.5720146298408508,0.06388665289075579,1
frame_000054.jpg,54,11,12,114.82792712289572,130.28863715277777,0.11013117283950617,6.751543209876544e-06,0.7837234139442444,0.34150201082229614,0.7022314667701721,0.8624628782272339,0.1161213368177414,0.5720846652984619,0.07305964769512574,1
frame_000055.jpg,55,12,13,114.48085331029323,130.29099537037038,0.11016010802469135,4.822530864197531e-06,0.7328730821609497,0.40881970524787903,0.4536339044570923,0.8624617457389832,0.1535205990076065,0.5720479488372803,0.17110563294829628,1
frame_000056.jpg,56,10,10,123.29180389760126,130.27176793981482,0.11006172839506173,4.822530864197531e-06,0.7539952993392944,0.40743643045425415,0.45362022519111633,0.8624066710472107,0.24454236030578613,0.572140097618103,0.13391751470640045,1
frame_000057.jpg,57,10,10,114.02920022434607,130.30502170138888,0.11010561342592592,6.26929012345679e-06,0.7606274485588074,0.3962233364582062,0.45359423756599426,0.8624278903007507,0.13234837353229523,0.5721784830093384,0.17981735024022738,1
frame_000058.jpg,58,11,12,113.47794161722736,130.3112924382716,0.11010609567901235,1.9290123456790124e-06,0.783708393573761,0.34152501821517944,0.7022504806518555,0.8624218106269836,0.1160416454076767,0.57210373878479,0.07304807204745334,1
frame_000059.jpg,59,9,9,123.18181597497373,130.28972704475308,0.1099734760802469,5.787037037037037e-06,0.7947425246238708,0.3982628583908081,0.7103952169418335,0.8624697923660278,0.1324058324098587,0.5721328258514404,0.06687129583018603,1
frame_000060.jpg,60,10,10,129.06491788346173,130.29927276234568,0.10998601466049383,5.304783950617284e-06,0.7606543302536011,0.3961877226829529,0.4535667598247528,0.8624686598777771,0.13220195472240448,0.5720775127410889,0.17986595146072437,1
frame_000061.jpg,61,11,11,130.25908129848185,130.30120129243826,0.10995900848765432,2.4112654320987654e-06,0.7618352770805359,0.3843194246292114,0.4536074697971344,0.8624376058578491,0.15348155796527863,0.5720422863960266,0.17112023955401456,1
frame_000062.jpg,62,10,10,153.84814796031478,130.27321952160494,0.10998215663580246,7.2337962962962966e-06,0.766999363899231,0.3983544707298279,0.4535331726074219,0.8624100089073181,0.15343023836612701,0.5721167325973511,0.17119120916275765,1
frame_000063.jpg,63,11,11,124.58981172867763,130.3521947337963,0.11012827932098765,2.8935185185185184e-06,0.761804461479187,0.3843575417995453,0.45351797342300415,0.8624178171157837,0.15362043678760529,0.5720089077949524,0.17107898039776526,1
frame_000064.jpg,64,12,13,123.69292814536716,130.35951919367284,0.110054012345679,3.858024691358025e-06,0.7583140730857849,0.3443099558353424,0.4535542130470276,0.8624106049537659,0.11615291237831116,0.5720381736755371,0.1863916030574444,1
frame_000065.jpg,65,10,10,132.3725523816009,130.34426408179013,0.10988474151234567,4.822530864197531e-06,0.7606270909309387,0.39622604846954346,0.4535645842552185,0.8624452352523804,0.13233539462089539,0.5720387101173401,0.17978617788579676,1
frame_000066.jpg,66,12,13,118.04886905336919,130.41633584104937,0.11009114583333333,5.787037037037037e-06,0.7583221793174744,0.3443445861339569,0.4535600244998932,0.8624550700187683,0.11623208224773407,0.5720926523208618,0.18639912855031193,1
frame_000067.jpg,67,12,14,117.527152653192,130.42098138503087,0.11007233796296297,3.858024691358025e-06,0.7261303663253784,0.3863789737224579,0.4535558521747589,0.8624158501625061,0.1162184551358223,0.5721196532249451,0.18639976293333027,1
frame_000068.jpg,68,11,12,127.88144033284034,130.40657744984568,0.10992717978395061,7.2337962962962966e-06,0.7515285015106201,0.36024215817451477,0.45358026027679443,0.8624473810195923,0.11627014726400375,0.5720664262771606,0.1863601122453904,1
frame_000069.jpg,69,11,12,116.57627214293304,130.43742139274693,0.11006751543209876,3.858024691358025e-06,0.7515307664871216,0.36023905873298645,0.4536072611808777,0.8624374866485596,0.1161496713757515,0.5720634460449219,0.18639133129181884,1
frame_000070.jpg,70,9,9,116.67340485714048,130.44190200617285,0.11007426697530864,4.822530864197531e-06,0.794744074344635,0.3982430398464203,0.7104941606521606,0.8623884320259094,0.13236504793167114,0.5721747279167175,0.06680457088445024,1
frame_000071.jpg,71,12,13,126.45256425796785,130.42589650848765,0.10991512345679012,6.751543209876544e-06,0.7328685522079468,0.4088630974292755,0.4536040425300598,0.8624309301376343,0.15351510047912598,0.5721560716629028,0.17115168527407576,1
frame_000072.jpg,72,12,13,113.99981987846385,130.50017843364196,0.11010609567901235,3.375771604938272e-06,0.7583153247833252,0.3443555533885956,0.45356711745262146,0.8624728918075562,0.11624179780483246,0.5720651149749756,0.18638878647649237,1
frame_000073.jpg,73,9,9,113.33226055255128,130.5036299189815,0.11007908950617284,5.787037037037037e-06,0.758912980556488,0.42552369832992554,0.45355910062789917,0.8624341487884521,0.2577819526195526,0.5720663666725159,0.12850305493201652,1
frame_000074.jpg,74,13,14,123.6104973410252,130.42175347222224,0.10996720679012345,6.751543209876544e-06,0.7486684918403625,0.32766246795654297,0.453570157289505,0.8623988032341003,0.11044595390558243,0.5721170902252197,0.18874438553326,1
frame_000075.jpg,75,14,16,115.66358128613548,130.4570389660494,0.1099170524691358,4.822530864197531e-06,0.7268022894859314,0.3546471893787384,0.4535472095012665,0.8624523878097534,0.11057189851999283,0.5719900727272034,0.18867628079897591,1
frame_000076.jpg,76,11,12,116.23599343420982,130.46898775077162,0.10990692515432099,5.787037037037037e-06,0.765671968460083,0.33796456456184387,0.6232701539993286,0.8624240756034851,0.11049669235944748,0.5720314979553223,0.11037785871506545,1
frame_000077.jpg,77,13,15,132.5052549140836,130.45797839506173,0.10994984567901235,6.26929012345679e-06,0.7336822152137756,0.3708885908126831,0.4535464346408844,0.86243736743927,0.1162215992808342,0.5719893574714661,0.18635930378599652,1
frame_000078.jpg,78,13,14,110.75687335809546,130.54462866512347,0.1099975887345679,4.340277777777778e-06,0.7486653923988342,0.3276546001434326,0.4535561501979828,0.8624001741409302,0.11049773544073105,0.5722066164016724,0.18876691678226654,1
frame_000079.jpg,79,12,13,110.7554373763331,130.55601851851853,0.11001880787037037,4.822530864197531e-06,0.758308470249176,0.34436944127082825,0.4535399377346039,0.8623906970024109,0.11623503267765045,0.5721771121025085,0.186412265354996,1
frame_000080.jpg,80,11,10,118.42084145384436,130.4971021412037,0.10994791666666667,4.822530864197531e-06,0.7992448806762695,0.37381675839424133,0.7103979587554932,0.8623835444450378,0.13234391808509827,0.5721518993377686,0.06684447362162338,1
frame_000081.jpg,81,12,12,108.75280737490533,130.60699604552468,0.11007667824074074,5.304783950617284e-06,0.7837119698524475,0.34157446026802063,0.702208936214447,0.8623765110969543,0.11616777628660202,0.5721198320388794,0.07302873503253604,1
frame_000082.jpg,82,11,10,108.29294104346594,130.61411747685185,0.11007764274691358,3.375771604938272e-06,0.7992552518844604,0.3738211691379547,0.7103806138038635,0.8624231219291687,0.1322583109140396,0.5721620917320251,0.06688407416937103,1
frame_000083.jpg,83,11,10,115.28435246793016,130.5556100501543,0.11002748842592593,8.198302469135803e-06,0.7992550134658813,0.3738277554512024,0.7103452682495117,0.8624612092971802,0.13226418197155,0.5721215605735779,0.06690931907280806,1
frame_000084.jpg,84,12,13,108.11395936565054,130.64651861496912,0.11011766975308641,7.71604938271605e-06,0.7583234310150146,0.3443886935710907,0.45356735587120056,0.862436056137085,0.11622544378042221,0.572155237197876,0.1864154220470875,1
frame_000085.jpg,85,12,13,107.86896532795085,130.64655092592594,0.1100805362654321,3.858024691358025e-06,0.7583164572715759,0.34436336159706116,0.4535757899284363,0.8624395728111267,0.11620451509952545,0.5721795558929443,0.18643168007888633,1
frame_000086.jpg,86,13,14,114.39279979824909,130.5811082175926,0.11001494984567901,7.2337962962962966e-06,0.7486787438392639,0.3276713192462921,0.4535633325576782,0.8624128699302673,0.11040987074375153,0.5721250176429749,0.18877202420766448,1
frame_000087.jpg,87,11,12,105.73128066385318,130.70866994598765,0.11011332947530864,4.340277777777778e-06,0.7837032675743103,0.3415549099445343,0.7022005915641785,0.8624209761619568,0.11610669642686844,0.5721288323402405,0.0730640420011408,1
frame_000088.jpg,88,13,14,105.76145289083911,130.71212046682098,0.11014467592592593,2.8935185185185184e-06,0.7486773729324341,0.3276577889919281,0.45358744263648987,0.8624140620231628,0.11040510982275009,0.572160005569458,0.18877769301337222,1
frame_000089.jpg,89,12,12,112.09421564570412,130.59704282407407,0.11006317515432099,4.340277777777778e-06,0.7230294942855835,0.36168673634529114,0.45359888672828674,0.8624016046524048,0.11358928680419922,0.5721713900566101,0.1874696102009441,1
frame_000090.jpg,90,11,11,114.19986494095878,130.65165268132716,0.10999373070987654,4.822530864197531e-06,0.7540038824081421,0.3309597373008728,0.5291402339935303,0.8624637722969055,0.11048206686973572,0.5720852017402649,0.15386319020697492,1
frame_000091.jpg,91,10,11,114.0275732374394,130.66592978395062,0.10998987268518519,3.858024691358025e-06,0.7485290169715881,0.4348926842212677,0.5291963219642639,0.8624206781387329,0.2445647120475769,0.5720847845077515,0.1091376652797571,1
frame_000092.jpg,92,9,8,129.9211383898051,130.64443335262345,0.11003279320987654,6.26929012345679e-06,0.7740702033042908,0.41018104553222656,0.5291506052017212,0.8624651432037354,0.2445305436849594,0.5720630884170532,0.10917135882800189,1
frame_000093.jpg,93,12,14,108.82806496038006,130.7183420138889,0.11013985339506173,5.787037037037037e-06,0.7382339239120483,0.3673790395259857,0.5291619896888733,0.862386167049408,0.11047455668449402,0.5722335577011108,0.15386926325258443,1
frame_000094.jpg,94,12,12,108.06841803494795,130.6443783757716,0.11008198302469135,1.9290123456790124e-06,0.6896333694458008,0.34382110834121704,0.4535576105117798,0.8624697327613831,0.11036466807126999,0.5720612406730652,0.1887933253379681,1
frame_000095.jpg,95,13,13,117.17036678240741,130.56673900462962,0.10997588734567901,4.340277777777778e-06,0.7162126898765564,0.40555015206336975,0.45358654856681824,0.8624773621559143,0.1104033961892128,0.5719784498214722,0.1887337992121252,1
frame_000096.jpg,96,12,13,106.59436758107118,130.64112316743828,0.11006076388888889,3.375771604938272e-06,0.7416371703147888,0.3410329520702362,0.4535517692565918,0.8624312877655029,0.11044818162918091,0.5720474123954773,0.18873847121980702,1
frame_000097.jpg,97,13,14,106.29503314283498,130.57250289351853,0.11005449459876543,3.858024691358025e-06,0.7551730275154114,0.3087743818759918,0.5445916056632996,0.8624800443649292,0.11039381474256516,0.5720718502998352,0.14676210990613603,1
frame_000098.jpg,98,13,15,114.22319531236603,130.49340808256173,0.10991319444444445,4.822530864197531e-06,0.7098420858383179,0.3193526268005371,0.45354506373405457,0.8624501824378967,0.1103815883398056,0.5721693634986877,0.18882738501732588,1
frame_000099.jpg,99,11,13,106.49276448151852,130.57264998070988,0.10999565972222222,2.8935185185185184e-06,0.7470762729644775,0.38710731267929077,0.529188871383667,0.862438976764679,0.11627107113599777,0.5722030997276306,0.1519393965747402,1
frame_000100.jpg,100,14,17,106.12593212920744,130.57301263503086,0.10993248456790124,3.858024691358025e-06,0.6938217282295227,0.3457280099391937,0.4535512924194336,0.862454354763031,0.11047305911779404,0.5721583962440491,0.18878454819006185,1
frame_000101.jpg,101,12,14,113.09356907138462,130.49803771219135,0.10982928240740741,5.787037037037037e-06,0.7382278442382812,0.3673473596572876,0.5291807055473328,0.8624507784843445,0.11052720248699188,0.572179913520813,0.15385503267781075,1
frame_000102.jpg,102,10,11,106.14420834725927,130.6168889853395,0.10995804398148148,3.375771604938272e-06,0.7545350193977356,0.4247033894062042,0.5291764736175537,0.8624125123023987,0.13248619437217712,0.5722262263298035,0.14653722630070654,1
frame_000103.jpg,103,12,14,105.77539207314885,130.61930603780866,0.10998408564814814,4.340277777777778e-06,0.7382307648658752,0.3673500716686249,0.5291833281517029,0.8624746203422546,0.11055176705121994,0.5721422433853149,0.15384408632024282,1
frame_000104.jpg,104,11,13,112.92132538619597,130.54338252314815,0.10984905478395061,3.858024691358025e-06,0.7470775842666626,0.38710638880729675,0.5292424559593201,0.8624679446220398,0.1161276251077652,0.5721184015274048,0.15194774929812738,1
frame_000105.jpg,105,10,10,115.21210704623017,130.58454764660493,0.10986641589506173,4.822530864197531e-06,0.7709776759147644,0.38070547580718994,0.6233247518539429,0.8624462485313416,0.11047128587961197,0.5721275806427002,0.11039194415429199,1
frame_000106.jpg,106,12,13,116.2552314975231,130.6019352816358,0.10979359567901234,3.375771604938272e-06,0.7713658213615417,0.3238123655319214,0.6232998371124268,0.8623939156532288,0.11045022308826447,0.5722218751907349,0.11040686765570396,1
frame_000107.jpg,107,11,10,132.9499586194246,130.57427035108026,0.1098119212962963,3.858024691358025e-06,0.7992432117462158,0.373807430267334,0.7104302644729614,0.8623974919319153,0.13243313133716583,0.5722187161445618,0.06683299599959458,1
frame_000108.jpg,108,10,10,110.08707271115443,130.65776089891975,0.1099512924382716,4.340277777777778e-06,0.7992435693740845,0.3738037645816803,0.7104260325431824,0.8624276518821716,0.13239075243473053,0.5721935629844666,0.06685073939339858,1
frame_000109.jpg,109,10,10,109.1971558845591,130.6607060185185,0.10991994598765432,3.375771604938272e-06,0.799239456653595,0.37383198738098145,0.7104218602180481,0.8624038696289062,0.13238957524299622,0.5722195506095886,0.06684624345534296,1
frame_000110.jpg,110,11,12,118.2329883684051,130.59287229938272,0.1098341049382716,3.375771604938272e-06,0.7837018966674805,0.34160107374191284,0.7022638320922852,0.8624000549316406,0.11638562381267548,0.5721844434738159,0.07298990135517158,1
frame_000111.jpg,111,11,12,107.37521559857073,130.69212191358025,0.11000868055555556,2.8935185185185184e-06,0.7837120890617371,0.34162449836730957,0.7022519707679749,0.8624218106269836,0.11634586751461029,0.5721917748451233,0.07301276597751283,1
frame_000112.jpg,112,11,11,107.34207826844703,130.6972149884259,0.10998312114197531,1.9290123456790124e-06,0.7772380113601685,0.360104501247406,0.6233044862747192,0.8624057173728943,0.11035946756601334,0.5722649693489075,0.11044217412731028,1
frame_000113.jpg,113,11,12,115.11430337569627,130.609932966821,0.10984278549382716,2.4112654320987654e-06,0.7837012410163879,0.34162938594818115,0.70223069190979,0.8623764514923096,0.11628486961126328,0.5723026394844055,0.07302931213946096,1
frame_000114.jpg,114,12,14,106.65208806721299,130.7018605324074,0.1099951774691358,2.8935185185185184e-06,0.7537139058113098,0.37043890357017517,0.5292804837226868,0.8623641133308411,0.11628405749797821,0.5723159313201904,0.1518967517497103,1
frame_000115.jpg,115,10,11,106.19476858776706,130.7047198109568,0.11001977237654322,3.858024691358025e-06,0.7786056995391846,0.358728289604187,0.702252209186554,0.862482488155365,0.11630475521087646,0.572170615196228,0.07304351391780983,1
frame_000116.jpg,116,10,10,113.69736178402906,130.62091772762346,0.10991657021604938,2.8935185185185184e-06,0.7926364541053772,0.3851001262664795,0.7097879648208618,0.8623731136322021,0.15364021062850952,0.5723170042037964,0.06388386085153996,1
frame_000117.jpg,117,10,10,106.24603685779128,130.71378375771604,0.11002266589506172,4.340277777777778e-06,0.7926337718963623,0.385055273771286,0.7098047733306885,0.8624082207679749,0.1535433530807495,0.5722711682319641,0.06389930812995814,1
